model_run,environment,group,puzzle,format,language,repetition,correct
Opus 4.6 · Direct API,Direct API,VOLTGRID,p3,xml_en,en,4,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p3,xml_en,en,5,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p3,xml_pt,pt,1,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p3,xml_pt,pt,2,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p3,xml_pt,pt,3,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p3,xml_pt,pt,4,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p3,xml_pt,pt,5,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,ntc,n/a,1,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,ntc,n/a,2,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,ntc,n/a,3,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,ntc,n/a,4,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,ntc,n/a,5,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,md_en,en,1,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,md_en,en,2,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,md_en,en,3,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,md_en,en,4,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,md_en,en,5,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,md_pt,pt,1,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,md_pt,pt,2,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,md_pt,pt,3,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,md_pt,pt,4,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,md_pt,pt,5,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,yaml_en,en,1,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,yaml_en,en,2,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,yaml_en,en,3,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,yaml_en,en,4,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,yaml_en,en,5,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,yaml_pt,pt,1,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,yaml_pt,pt,2,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,yaml_pt,pt,3,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,yaml_pt,pt,4,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,yaml_pt,pt,5,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,xml_en,en,1,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,xml_en,en,2,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,xml_en,en,3,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,xml_en,en,4,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,xml_en,en,5,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,xml_pt,pt,1,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,xml_pt,pt,2,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,xml_pt,pt,3,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,xml_pt,pt,4,0
Opus 4.6 · Direct API,Direct API,VOLTGRID,p4,xml_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,ntc,n/a,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,ntc,n/a,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,ntc,n/a,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,ntc,n/a,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,ntc,n/a,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,md_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,md_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,md_en,en,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,md_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,md_en,en,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,md_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,md_pt,pt,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,md_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,md_pt,pt,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,md_pt,pt,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,yaml_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,yaml_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,yaml_en,en,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,yaml_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,yaml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,yaml_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,yaml_pt,pt,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,yaml_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,yaml_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,yaml_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,xml_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,xml_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,xml_en,en,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,xml_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,xml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,xml_pt,pt,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,xml_pt,pt,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,xml_pt,pt,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,xml_pt,pt,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p0,xml_pt,pt,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,ntc,n/a,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,ntc,n/a,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,ntc,n/a,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,ntc,n/a,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,ntc,n/a,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,md_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,md_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,md_en,en,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,md_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,md_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,md_pt,pt,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,md_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,md_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,md_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,md_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,yaml_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,yaml_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,yaml_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,yaml_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,yaml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,yaml_pt,pt,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,yaml_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,yaml_pt,pt,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,yaml_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,yaml_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,xml_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,xml_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,xml_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,xml_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,xml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,xml_pt,pt,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,xml_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,xml_pt,pt,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,xml_pt,pt,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p1,xml_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,ntc,n/a,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,ntc,n/a,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,ntc,n/a,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,ntc,n/a,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,ntc,n/a,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,md_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,md_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,md_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,md_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,md_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,md_pt,pt,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,md_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,md_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,md_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,md_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,yaml_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,yaml_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,yaml_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,yaml_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,yaml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,yaml_pt,pt,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,yaml_pt,pt,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,yaml_pt,pt,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,yaml_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,yaml_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,xml_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,xml_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,xml_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,xml_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,xml_en,en,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,xml_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,xml_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,xml_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,xml_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p2,xml_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,ntc,n/a,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,ntc,n/a,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,ntc,n/a,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,ntc,n/a,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,ntc,n/a,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,md_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,md_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,md_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,md_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,md_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,md_pt,pt,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,md_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,md_pt,pt,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,md_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,md_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,yaml_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,yaml_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,yaml_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,yaml_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,yaml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,yaml_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,yaml_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,yaml_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,yaml_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,yaml_pt,pt,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,xml_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,xml_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,xml_en,en,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,xml_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,xml_en,en,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,xml_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,xml_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,xml_pt,pt,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,xml_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p3,xml_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,ntc,n/a,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,ntc,n/a,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,ntc,n/a,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,ntc,n/a,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,ntc,n/a,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,md_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,md_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,md_en,en,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,md_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,md_en,en,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,md_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,md_pt,pt,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,md_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,md_pt,pt,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,md_pt,pt,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,yaml_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,yaml_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,yaml_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,yaml_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,yaml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,yaml_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,yaml_pt,pt,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,yaml_pt,pt,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,yaml_pt,pt,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,yaml_pt,pt,5,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,xml_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,xml_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,xml_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,xml_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,xml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,xml_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,xml_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,xml_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,xml_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,GRID,p4,xml_pt,pt,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,ntc,n/a,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,ntc,n/a,2,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,ntc,n/a,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,ntc,n/a,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,ntc,n/a,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,md_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,md_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,md_en,en,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,md_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,md_en,en,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,md_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,md_pt,pt,2,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,md_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,md_pt,pt,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,md_pt,pt,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,yaml_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,yaml_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,yaml_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,yaml_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,yaml_en,en,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,yaml_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,yaml_pt,pt,2,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,yaml_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,yaml_pt,pt,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,yaml_pt,pt,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,xml_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,xml_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,xml_en,en,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,xml_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,xml_en,en,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,xml_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,xml_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,xml_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,xml_pt,pt,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p0,xml_pt,pt,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,ntc,n/a,1,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,ntc,n/a,2,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,ntc,n/a,3,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,ntc,n/a,4,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,ntc,n/a,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,md_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,md_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,md_en,en,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,md_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,md_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,md_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,md_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,md_pt,pt,3,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,md_pt,pt,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,md_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,yaml_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,yaml_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,yaml_en,en,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,yaml_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,yaml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,yaml_pt,pt,1,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,yaml_pt,pt,2,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,yaml_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,yaml_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,yaml_pt,pt,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,xml_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,xml_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,xml_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,xml_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,xml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,xml_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,xml_pt,pt,2,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,xml_pt,pt,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,xml_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p1,xml_pt,pt,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,ntc,n/a,1,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,ntc,n/a,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,ntc,n/a,3,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,ntc,n/a,4,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,ntc,n/a,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,md_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,md_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,md_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,md_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,md_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,md_pt,pt,1,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,md_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,md_pt,pt,3,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,md_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,md_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,yaml_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,yaml_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,yaml_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,yaml_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,yaml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,yaml_pt,pt,1,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,yaml_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,yaml_pt,pt,3,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,yaml_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,yaml_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,xml_en,en,1,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,xml_en,en,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,xml_en,en,3,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,xml_en,en,4,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,xml_en,en,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,xml_pt,pt,1,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,xml_pt,pt,2,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,xml_pt,pt,3,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,xml_pt,pt,4,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p2,xml_pt,pt,5,0
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,ntc,n/a,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,ntc,n/a,2,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,ntc,n/a,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,ntc,n/a,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,ntc,n/a,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,md_en,en,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,md_en,en,2,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,md_en,en,3,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,md_en,en,4,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,md_en,en,5,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,md_pt,pt,1,1
Opus 4.8 · Claude Code,CLI Harness,CASCADE,p3,md_pt,pt,2,1
